mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,UBND XÃ NHÂM,,,3300306361,"Thôn Ta Kêu, Xã Nhâm, Huyện A Lưới, Thành phố Huế",,,1999-07-08,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-22 14:15:01,,,,/3300306361-ubnd-xa-nham
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON NHÂM,,,3301265372,"Thôn Ka Leng A Bung, Xã Quảng Nhâm, Huyện A Lưới, Thành phố Huế",PHAN THị HOA,0543977722,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:45:01,,,,/3301265372-truong-mam-non-nham
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN VẠN PHÁT THỪA THIÊN HUẾ,"VAN PHAT THUA THIEN HUE .,JSC",VAN PHAT THUA THIEN HUE JOINT STOCK COMPANY,3301256836,"Thôn Nhâm I, Xã Nhâm, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",Lê Thị Kim Oanh,0543977787,2010-11-03,Cục Thuế Thành phố Huế,,Đang hoạt động (đã được cấp GCN ĐKT),2025-03-08 01:12:01,Khai thác quặng kim loại quí hiếm,"0730, 4100, 4312, 4511, 4652, 4662, 4669, 4719, 4759, 4933, 5221, 5222, 5223, 5510, 5610, 7020, 7710, 7912, 8230, 8560, 9329","Khai thác quặng kim loại quí hiếm, Xây dựng nhà các loại, Chuẩn bị mặt bằng, Bán buôn ô tô và xe có động cơ khác, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn kim loại và quặng kim loại, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải đường sắt và đường bộ, Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải đường thủy, Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải hàng không, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Hoạt động tư vấn quản lý, Cho thuê xe có động cơ, Điều hành tua du lịch, Tổ chức giới thiệu và xúc tiến thương mại, Dịch vụ hỗ trợ giáo dục, Hoạt động vui chơi giải trí khác chưa được phân vào đâu",/3301256836-cong-ty-co-phan-van-phat-thua-thien-hue
Miền Trung,Miền Trung,Huế,NGUYỄN HẢI PHƯƠNG,,,3300950583,"Thôn Phú Thành, Xã Phú Vinh, Huyện A Lưới, Thành phố Huế",Nguyễn Hải Phương,,2009-05-12,Đội Thuế huyện A Lưới,Hộ kinh doanh cá thể,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-30 00:03:01,,,,/3300950583-nguyen-hai-phuong
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON PHÚ VINH,,,3301525172,"Thôn Phú Xuân, Xã Phú Vinh, Huyện A Lưới, Thành phố Huế",Nguyễn Thị Hoài Thương,,2013-11-25,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:47:01,,,,/3301525172-truong-mam-non-phu-vinh
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN HÀNG VÀNG HẢI PHƯƠNG,,,3301494936,"Thôn Phú Thành , Xã Phú Vinh, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN HẢI PHƯƠNG ( MÍT),0543878349,2012-11-13,Đội Thuế huyện A Lưới,Doanh nghiệp tư nhân,Ngừng hoạt động và đã đóng MST,2025-03-24 16:09:01,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,"4773, 6499","Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)",/3301494936-doanh-nghiep-tu-nhan-hang-vang-hai-phuong
Miền Trung,Miền Trung,Huế,UBND XÃ PHÚ VINH,,,3300306428,"Thôn Phú Xuân, Xã Phú Vinh, Huyện A Lưới, Thành phố Huế",Trần Lý Sơn,,1999-07-08,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-22 14:16:01,,,,/3300306428-ubnd-xa-phu-vinh
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC PHÚ VINH,,,3301467481,"Thôn Phú Xuân, Xã Phú Vinh, Huyện A Lưới, Thành phố Huế",Lê Hùng,,2012-06-08,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 19:04:02,,,,/3301467481-truong-tieu-hoc-phu-vinh
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN XÍ NGHIỆP XÂY DỰNG TRƯỜNG GIANG,,,3300351692,"Phú Thuận, Xã Phú Vinh, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN LƯƠNG BA,054878618,2002-11-15,Đội Thuế huyện A Lưới,Doanh nghiệp tư nhân,Ngừng hoạt động và đã đóng MST,2025-05-21 08:00:02,,,,/3300351692-doanh-nghiep-tu-nhan-xi-nghiep-xay-dung-truong-giang
Miền Trung,Miền Trung,Huế,CHI NHÁNH CÔNG TY CỔ PHẦN VẠN PHÁT,,,0102595878-001,"Thôn A Bả, Xã Quảng Nhâm, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ ANH QUANG,3977787,2008-05-15,Đội Thuế huyện A Lưới,Công ty cổ phần ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-22 05:14:01,Xây dựng công trình kỹ thuật dân dụng khác,4290,Xây dựng công trình kỹ thuật dân dụng khác,/0102595878-001-chi-nhanh-cong-ty-co-phan-van-phat
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN XÂY DỰNG - MỸ THUẬT - TỔNG HỢP AN KHANG PHÁT,CTY TNHH XD - MT - TH AN KHANG PHÁT,,3301729786,"Quảng Phú, Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THÀNH TRUNG,0814199119,2024-03-26,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-12 14:10:01,Hoạt động xây dựng chuyên dụng khác,"1629, 2592, 2599, 2640, 4101, 4102, 4221, 4222, 4229, 4299, 4312, 4321, 4322, 4329, 4330, 4390, 4663, 4669, 4690, 7410","Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Gia công cơ khí; xử lý và tráng phủ kim loại, Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu, Sản xuất sản phẩm điện tử dân dụng, Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình công ích khác, Xây dựng công trình kỹ thuật dân dụng khác, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán buôn tổng hợp, Hoạt động thiết kế chuyên dụng",/3301729786-cong-ty-trach-nhiem-huu-han-xay-dung-my-thuat-tong-hop-an-khang-phat
Miền Trung,Miền Trung,Huế,TRƯƠNG TIỂU HỌC SƠN THỦY,,,3301518993,"Thôn quảng Thọ, Xã Sơn Thủy, Huyện A Lưới, Thành phố Huế",Trần Nhơn Hoàng,0543878488,2013-05-13,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-29 23:52:01,,,,/3301518993-truong-tieu-hoc-son-thuy
Miền Trung,Miền Trung,Huế,TRUNG TÂM DẠY NGHỀ A LƯỚI,,,3301522943,"Thôn Quảng Phú, Xã Sơn Thủy, Huyện A Lưới, Thành phố Huế",,0543978120,2010-10-04,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-29 23:48:01,,,,/3301522943-trung-tam-day-nghe-a-luoi
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON HOA ĐÀO,,,3301523104,"Thôn Quảng Phú, Xã Sơn Thủy, Huyện A Lưới, Thành phố Huế",Trần Thị Kim Dung,0543879208,2013-09-26,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:48:01,,,,/3301523104-truong-mam-non-hoa-dao
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC SƠN THỦY,,,3301544601,"THôN QUảNG THọ, Xã Sơn Thủy, Huyện A Lưới, Thành phố Huế",Nguyễn Thanh Đức,,2014-04-07,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:43:02,,,,/3301544601-truong-tieu-hoc-son-thuy
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN LKV,CTY TNHH MTV LKV,,3301547017,"Thôn Quảng Phú, Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",Lê Gia Nam,0945655444,2014-07-10,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-29 23:41:01,Xây dựng công trình đường sắt và đường bộ,"4100, 4210, 4220, 4663, 4932, 4933","Xây dựng nhà các loại, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình công ích, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ",/3301547017-cong-ty-tnhh-mot-thanh-vien-lkv
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN CHUYÊN VẬN CHUYỂN VÀ CUNG CẤP VẬT LIỆU XÂY DỰNG LINH HÀ,,,3301521121,"Thôn Quảng Lộc, Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN CHÍ LINH,01695 006 191,2013-07-29,Đội Thuế huyện A Lưới,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-24 07:11:01,Vận tải hàng hóa bằng đường bộ,"4663, 4933","Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Vận tải hàng hóa bằng đường bộ",/3301521121-doanh-nghiep-tu-nhan-chuyen-van-chuyen-va-cung-cap-vat-lieu-xay-dung-linh-ha
Miền Trung,Miền Trung,Huế,UBND XÃ SƠN THUỶ,,,3300306435,"Thôn Quảng Phú, Xã Sơn Thủy, Huyện A Lưới, Thành phố Huế",Lê Anh Chiến,,1999-07-08,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-22 12:50:01,,,,/3300306435-ubnd-xa-son-thuy
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN XÂY DỰNG TÂN PHÚ,,,3300370504,"Thôn Phú Lộc,, Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",PHAN VĂN THẮNG,878575,2005-01-13,Đội Thuế huyện A Lưới,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-22 12:07:01,,,,/3300370504-doanh-nghiep-tu-nhan-xay-dung-tan-phu
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV XÂY DỰNG HẢI LONG,,,3300329859,"Thôn Quảng Hợp, Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",VƯƠNG QUỐC BẢY,0914061335,2000-04-17,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-05-22 11:39:02,Xây dựng công trình đường bộ,"4101, 4102, 4211, 4212, 4222, 4229, 4291, 4299, 4311, 4312, 4321, 4322, 4329, 4330, 4390","Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường sắt, Xây dựng công trình đường bộ, Xây dựng công trình cấp, thoát nước, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác",/3300329859-cong-ty-tnhh-mtv-xay-dung-hai-long
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN HỌC HỒNG,,,3301384845,"Thôn Quảng Phú, Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ THỊ HUỆ,054.3878026,2012-01-03,Đội Thuế huyện A Lưới,Doanh nghiệp tư nhân,Ngừng hoạt động và đã đóng MST,2025-05-19 18:06:01,"Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh","1610, 1622, 3100, 4759","Cưa, xẻ, bào gỗ và bảo quản gỗ, Sản xuất đồ gỗ xây dựng, Sản xuất giường, tủ, bàn, ghế, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh",/3301384845-doanh-nghiep-tu-nhan-hoc-hong
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV TƯ VẤN XÂY DỰNG NHÀ Ở MINH LÊ,,,3301701646,"Thôn Ta Ay Ta, Xã Trung Sơn , Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN THANH MINH,0989 072 113,2021-09-07,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-06-19 20:21:01,Xây dựng công trình kỹ thuật dân dụng khác,"4101, 4102, 4212, 4221, 4222, 4223, 4229, 4299, 4311, 4312, 4321, 4322, 4329, 4330, 4390, 7110","Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình viễn thông, thông tin liên lạc, Xây dựng công trình công ích khác, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan",/3301701646-cong-ty-tnhh-mtv-tu-van-xay-dung-nha-o-minh-le
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH QUẢNG CÁO LOAN KHÁNH,,,3301721628,"101 Khe Tre, Thị Trấn Khe Tre, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",MA THỊ HỒNG LOAN,0932410368,2023-04-05,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Tạm nghỉ kinh doanh có thời hạn,2025-04-16 13:03:02,Quảng cáo,"1392, 1811, 1812, 3100, 4649, 4652, 4690, 4753, 4759, 4761, 4763, 6209, 7310, 7410, 7730, 8219, 8230","Sản xuất hàng dệt sẵn (trừ trang phục), In ấn, Dịch vụ liên quan đến in, Sản xuất giường, tủ, bàn, ghế, Bán buôn đồ dùng khác cho gia đình, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn tổng hợp, Bán lẻ thảm, đệm, chăn, màn, rèm, vật liệu phủ tường và sàn trong các cửa hàng chuyên doanh, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ sách, báo, tạp chí văn phòng phẩm trong các cửa hàng chuyên doanh, Bán lẻ thiết bị, dụng cụ thể dục, thể thao trong các cửa hàng chuyên doanh, Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính, Quảng cáo, Hoạt động thiết kế chuyên dụng, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác, Photo, chuẩn bị tài liệu và các hoạt động hỗ trợ văn phòng đặc biệt khác, Tổ chức giới thiệu và xúc tiến thương mại",/3301721628-cong-ty-tnhh-quang-cao-loan-khanh
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN DỊCH VỤ NÔNG LÂM NGHIỆP ĐÔNG LÂM,,,3301711228,"06 Ra Đàng, Thị Trấn Khe Tre, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",PHAN THẾ MẪN,0947754678,2022-04-22,Đội Thuế huyện Phú Lộc,,Đang hoạt động (đã được cấp GCN ĐKT),2025-04-07 12:30:02,Hoạt động dịch vụ lâm nghiệp,"0119, 0121, 0161, 0164, 0210, 0231, 0232, 0240","Trồng cây hàng năm khác, Trồng cây ăn quả, Hoạt động dịch vụ trồng trọt, Xử lý hạt giống để nhân giống, Trồng rừng và chăm sóc rừng, Khai thác lâm sản khác trừ gỗ, Thu nhặt lâm sản khác trừ gỗ, Hoạt động dịch vụ lâm nghiệp",/3301711228-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-dich-vu-nong-lam-nghiep-dong-lam
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV CÂY SI INNOVATION,,,3301710471,"Số 9 Đường Xã Rai, Tổ dân phố 5, Thị Trấn Khe Tre, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN ANH TUẤN,0394 208 275,2022-03-29,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động và đã đóng MST,2025-04-06 23:38:01,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,"1071, 4781, 5610, 5621, 5629, 5630","Sản xuất các loại bánh từ bột, Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào lưu động hoặc tại chợ, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Cung cấp dịch vụ ăn uống theo hợp đồng không thường xuyên với khách hàng (phục vụ tiệc, hội họp, đám cưới...), Dịch vụ ăn uống khác, Dịch vụ phục vụ đồ uống",/3301710471-cong-ty-tnhh-mtv-cay-si-innovation
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV DỊCH VỤ IN ẤN VÀ QUẢNG CÁO ANH KHOA,,,3301710496,"140 Khe Tre, Thị Trấn Khe Tre, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",NGÔ ĐÌNH ANH KHOA,096 2222250,2022-03-29,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-04-06 23:38:01,Quảng cáo,"1811, 1812, 4632, 4649, 4690, 4761, 4781, 7310, 8219, 9321","In ấn, Dịch vụ liên quan đến in, Bán buôn thực phẩm, Bán buôn đồ dùng khác cho gia đình, Bán buôn tổng hợp, Bán lẻ sách, báo, tạp chí văn phòng phẩm trong các cửa hàng chuyên doanh, Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào lưu động hoặc tại chợ, Quảng cáo, Photo, chuẩn bị tài liệu và các hoạt động hỗ trợ văn phòng đặc biệt khác, Hoạt động của các công viên vui chơi và công viên theo chủ đề",/3301710496-cong-ty-tnhh-mtv-dich-vu-in-an-va-quang-cao-anh-khoa
