mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ TÂN NHÂN DESIGN,"TAN NHAN DESIGN.,JSC",TAN NHAN DESIGN TRADE COMMERCE JOINT STOCK COMPANY,3301588687,"Tổ 3, Tổ dân phố 5, Thị Trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ NGỌC HOÀNG,,2016-05-09,Đội Thuế huyện A Lưới,Công ty cổ phần ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-29 23:21:01,Bán buôn đồ dùng khác cho gia đình,"1622, 1629, 3100, 3312, 3313, 3314, 4100, 4210, 4220, 4290, 4330, 4649, 4651, 4652, 4659, 4663, 4741, 4752, 4759, 4761, 4932, 4933, 6202, 6209, 7730, 9511, 9521, 9522, 9524","Sản xuất đồ gỗ xây dựng, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Sản xuất giường, tủ, bàn, ghế, Sửa chữa máy móc, thiết bị, Sửa chữa thiết bị điện tử và quang học, Sửa chữa thiết bị điện, Xây dựng nhà các loại, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình công ích, Xây dựng công trình kỹ thuật dân dụng khác, Hoàn thiện công trình xây dựng, Bán buôn đồ dùng khác cho gia đình, Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ sách, báo, tạp chí văn phòng phẩm trong các cửa hàng chuyên doanh, Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ, Tư vấn máy vi tính và quản trị hệ thống máy vi tính, Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác, Sửa chữa máy vi tính và thiết bị ngoại vi, Sửa chữa thiết bị nghe nhìn điện tử gia dụng, Sửa chữa thiết bị, đồ dùng gia đình, Sửa chữa giường, tủ, bàn, ghế và đồ nội thất tương tự",/3301588687-cong-ty-co-phan-thuong-mai-dich-vu-tan-nhan-design
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN IPC NHẬT QUÂN,CÔNG TY TNHH 1TV IPC NHẬT QUÂN,,3301589465,"Tổ dân phố số 5, Thị Trấn A Lưới, Huyện A Lưới, Thành phố Huế, Việt Nam",LÊ VĂN LANH,,2016-05-17,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:21:01,"Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm","0141, 0146, 0322, 0810, 1610, 3230, 4101, 4211, 4212, 4291, 4292, 4293, 4299, 4321, 4322, 4651, 4652, 4659, 4741, 4761, 7710, 9311, 9312, 9319, 9511, 9512, 9521, 9522","Chăn nuôi trâu, bò, Chăn nuôi gia cầm, Nuôi trồng thuỷ sản nội địa, Khai thác đá, cát, sỏi, đất sét, Cưa, xẻ, bào gỗ và bảo quản gỗ, Sản xuất dụng cụ thể dục, thể thao, Xây dựng nhà để ở, Xây dựng công trình đường sắt, Xây dựng công trình đường bộ, Xây dựng công trình thủy, Xây dựng công trình khai khoáng, Xây dựng công trình chế biến, chế tạo, Xây dựng công trình kỹ thuật dân dụng khác, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh, Bán lẻ sách, báo, tạp chí văn phòng phẩm trong các cửa hàng chuyên doanh, Cho thuê xe có động cơ, Hoạt động của các cơ sở thể thao, Hoạt động của các câu lạc bộ thể thao, Hoạt động thể thao khác, Sửa chữa máy vi tính và thiết bị ngoại vi, Sửa chữa thiết bị liên lạc, Sửa chữa thiết bị nghe nhìn điện tử gia dụng, Sửa chữa thiết bị, đồ dùng gia đình",/3301589465-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-ipc-nhat-quan
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN DỊCH VỤ-THƯƠNG MẠI-XÂY DỰNG MẠNH QUÂN,,,3301590421,"47 Kon Hư, Thị Trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THẮNG,01299336789,2016-06-06,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-29 23:20:01,Xây dựng công trình kỹ thuật dân dụng khác,"3700, 4100, 4210, 4220, 4290, 4311, 4312, 4321, 4322, 4329, 4330, 4663, 4933, 7110, 7120","Thoát nước và xử lý nước thải, Xây dựng nhà các loại, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình công ích, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Vận tải hàng hóa bằng đường bộ, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan, Kiểm tra và phân tích kỹ thuật",/3301590421-cong-ty-tnhh-mot-thanh-vien-dich-vu-thuong-mai-xay-dung-manh-quan
Miền Trung,Miền Trung,Huế,VĂN PHÒNG HUYỆN ỦY A LƯỚI,,,3301590774,"193 đường Hồ Chí Minh, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Thái Văn Nhân,0543828432,2016-06-09,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:19:01,,,,/3301590774-van-phong-huyen-uy-a-luoi
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN HỮU NGHỊ A LƯỚI,,,3301592228,"Số 215 Hồ Chí Minh, Tổ 3, tổ dân phố số 4, Thị Trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",BÙI VĂN HƯNG,,2016-07-15,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-29 23:17:02,"Khai thác đá, cát, sỏi, đất sét","0810, 4100, 4210, 4220, 4290","Khai thác đá, cát, sỏi, đất sét, Xây dựng nhà các loại, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình công ích, Xây dựng công trình kỹ thuật dân dụng khác",/3301592228-cong-ty-trach-nhiem-huu-han-huu-nghi-a-luoi
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN THỦY ĐIỆN SÔNG BỒ,"SONGBOHP., JSC",SONG BO HYDROPOWER JOINT STOCK COMPANY,3301597794,"Thôn Kăn Hoa, Xã Hồng Hạ, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ TOÀN THẮNG,,2016-11-17,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty cổ phần ngoài NN,Ngừng hoạt động và đã đóng MST,2025-05-29 23:13:01,"Sản xuất, truyền tải và phân phối điện","0810, 2395, 3314, 3510, 4210, 4290, 4321, 4663, 7110","Khai thác đá, cát, sỏi, đất sét, Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao, Sửa chữa thiết bị điện, Sản xuất, truyền tải và phân phối điện, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình kỹ thuật dân dụng khác, Lắp đặt hệ thống điện, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan",/3301597794-cong-ty-co-phan-thuy-dien-song-bo
Miền Trung,Miền Trung,Huế,CÔNG TY CP THỦY ĐIỆN SÔNG BỒ,"SONGBOHP., JSC",SONG BO HYDROPOWER JOINT STOCK COMPANY,3301597829,"Thôn Kăn Hoa, Xã Hồng Hạ, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ TOÀN THẮNG,,2016-11-18,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:13:01,"Sản xuất, truyền tải và phân phối điện","0810, 2395, 3314, 3510, 4210, 4290, 4321, 4663, 7110","Khai thác đá, cát, sỏi, đất sét, Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao, Sửa chữa thiết bị điện, Sản xuất, truyền tải và phân phối điện, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình kỹ thuật dân dụng khác, Lắp đặt hệ thống điện, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan",/3301597829-cong-ty-cp-thuy-dien-song-bo
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH XÂY DỰNG – THƯƠNG MẠI TỔNG HỢP SƠN HÀ,,,3301614464,"Thôn Hương Thịnh, Xã Hương Phong, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ HỒNG SƠN,01227504481 - 016866,2017-10-05,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động và đã đóng MST,2025-03-24 21:50:01,Xây dựng công trình kỹ thuật dân dụng khác,"4100, 4210, 4290, 4312, 4330, 4649, 4663, 4669, 4690, 4773, 4933","Xây dựng nhà các loại, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình kỹ thuật dân dụng khác, Chuẩn bị mặt bằng, Hoàn thiện công trình xây dựng, Bán buôn đồ dùng khác cho gia đình, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán buôn tổng hợp, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ",/3301614464-cong-ty-tnhh-xay-dung-thuong-mai-tong-hop-son-ha
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN HÀNG VÀNG HẢI PHƯƠNG,,,3301494936,"Thôn Phú Thành , Xã Phú Vinh, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN HẢI PHƯƠNG ( MÍT),0543878349,2012-11-13,Đội Thuế huyện A Lưới,Doanh nghiệp tư nhân,Ngừng hoạt động và đã đóng MST,2025-03-24 16:09:01,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,"4773, 6499","Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)",/3301494936-doanh-nghiep-tu-nhan-hang-vang-hai-phuong
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN CHUYÊN VẬN CHUYỂN VÀ CUNG CẤP VẬT LIỆU XÂY DỰNG LINH HÀ,,,3301521121,"Thôn Quảng Lộc, Xã Sơn Thủy, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN CHÍ LINH,01695 006 191,2013-07-29,Đội Thuế huyện A Lưới,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-24 07:11:01,Vận tải hàng hóa bằng đường bộ,"4663, 4933","Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Vận tải hàng hóa bằng đường bộ",/3301521121-doanh-nghiep-tu-nhan-chuyen-van-chuyen-va-cung-cap-vat-lieu-xay-dung-linh-ha
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN BỐT ĐỎ,"BOTDO CO.,LTD",BOTDO COMPANY LIMITED,3301629358,"Cân Sâm, Xã Hồng Thượng, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",Mai Thượng Hân,0914042454,2018-06-07,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-23 16:47:01,"Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện","0210, 1610, 1629, 4933","Trồng rừng và chăm sóc rừng, Cưa, xẻ, bào gỗ và bảo quản gỗ, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Vận tải hàng hóa bằng đường bộ",/3301629358-cong-ty-trach-nhiem-huu-han-bot-do
Miền Trung,Miền Trung,Huế,BƯU ĐIỆN HUYỆN A LƯỚI - BƯU ĐIỆN TỈNH THỪA THIÊN HUẾ,,,3300525229-008,"184 Hồ Chí Minh, Tổ dân phố 5, Thị Trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",HỒ SỸ TRUNG,02343823419,2015-10-01,Cục Thuế Tỉnh TT-Huế,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2024-06-20 01:13:40,Bưu chính,"1701, 1812, 3290, 4520, 4610, 4632, 4633, 4641, 4649, 4773, 4791, 4933, 5022, 5210, 5229, 5310, 5320, 5510, 5610, 5812, 6190, 6209, 6311, 6312, 6419, 6499, 6619, 6622, 6629, 6810, 7020, 7310, 7410, 7490, 7710, 7730, 7911, 7912, 7990, 8230, 8291, 8292, 8299, 8559, 9200","Sản xuất bột giấy, giấy và bìa, Dịch vụ liên quan đến in, Sản xuất khác chưa được phân vào đâu, Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác, Đại lý, môi giới, đấu giá, Bán buôn thực phẩm, Bán buôn đồ uống, Bán buôn vải, hàng may sẵn, giày dép, Bán buôn đồ dùng khác cho gia đình, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Bán lẻ theo yêu cầu đặt hàng qua bưu điện hoặc internet, Vận tải hàng hóa bằng đường bộ, Vận tải hàng hóa đường thuỷ nội địa, Kho bãi và lưu giữ hàng hóa, Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải, Bưu chính, Chuyển phát, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Xuất bản các danh mục chỉ dẫn và địa chỉ, Hoạt động viễn thông khác, Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính, Xử lý dữ liệu, cho thuê và các hoạt động liên quan, Cổng thông tin, Hoạt động trung gian tiền tệ khác, Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội), Hoạt động hỗ trợ dịch vụ tài chính chưa được phân vào đâu, Hoạt động của đại lý và môi giới bảo hiểm, Hoạt động hỗ trợ khác cho bảo hiểm và bảo hiểm xã hội, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Hoạt động tư vấn quản lý, Quảng cáo, Hoạt động thiết kế chuyên dụng, Hoạt động chuyên môn, khoa học và công nghệ khác chưa được phân vào đâu, Cho thuê xe có động cơ, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác, Đại lý du lịch, Điều hành tua du lịch, Dịch vụ đặt chỗ và các dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch, Tổ chức giới thiệu và xúc tiến thương mại, Hoạt động dịch vụ hỗ trợ thanh toán, tín dụng, Dịch vụ đóng gói, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu, Giáo dục khác chưa được phân vào đâu, Hoạt động xổ số, cá cược và đánh bạc",/3300525229-008-buu-dien-huyen-a-luoi-buu-dien-tinh-thua-thien-hue
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ TOÀN VINH HOA CHI NHÁNH THỪA THIÊN HUẾ,,,0401316096-001,"Thôn Việt Tiến, Xã Hồng Kim, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN HỮU HỒNG,0935872163,2015-01-31,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty cổ phần ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-03-22 08:40:01,Điều hành tua du lịch,"0128, 1020, 1629, 2392, 4100, 4312, 4659, 4663, 4669, 4932, 4933, 5510, 5610, 7730, 7912","Trồng cây gia vị, cây dược liệu, Chế biến, bảo quản thuỷ sản và các sản phẩm từ thuỷ sản, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Sản xuất vật liệu xây dựng từ đất sét, Xây dựng nhà các loại, Chuẩn bị mặt bằng, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác, Điều hành tua du lịch",/0401316096-001-cong-ty-co-phan-thuong-mai-va-dich-vu-toan-vinh-hoa-chi-nhanh-thua-thien-hue
Miền Trung,Miền Trung,Huế,CHI NHÁNH CÔNG TY CỔ PHẦN VẠN PHÁT,,,0102595878-001,"Thôn A Bả, Xã Quảng Nhâm, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ ANH QUANG,3977787,2008-05-15,Đội Thuế huyện A Lưới,Công ty cổ phần ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-22 05:14:01,Xây dựng công trình kỹ thuật dân dụng khác,4290,Xây dựng công trình kỹ thuật dân dụng khác,/0102595878-001-chi-nhanh-cong-ty-co-phan-van-phat
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN HY LY,,,3301612530,"Thôn Liên Hiệp, Xã Hương Lâm, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",HỒ HY,,2017-08-03,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động và đã đóng MST,2025-03-21 07:31:01,Dịch vụ thông tin khác chưa được phân vào đâu,"6110, 6120, 6130, 6190, 6329","Hoạt động viễn thông có dây, Hoạt động viễn thông không dây, Hoạt động viễn thông vệ tinh, Hoạt động viễn thông khác, Dịch vụ thông tin khác chưa được phân vào đâu",/3301612530-cong-ty-tnhh-mot-thanh-vien-hy-ly
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN 16-9,CÔNG TY TNHH 16-9,16/9 LIMITED COMPANY,3301523256,"17 A Sáp, Thị Trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",Ngô Xuân Doanh,0913222578,2013-10-08,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-20 22:22:02,Chuẩn bị mặt bằng,"0810, 4100, 4290, 4312, 4663, 4933, 7730","Khai thác đá, cát, sỏi, đất sét, Xây dựng nhà các loại, Xây dựng công trình kỹ thuật dân dụng khác, Chuẩn bị mặt bằng, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Vận tải hàng hóa bằng đường bộ, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác",/3301523256-cong-ty-trach-nhiem-huu-han-16-9
