mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV THƯƠNG MẠI SANG TRẦN,,,3301673660,"Cha Măng, Xã Thượng Lộ, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN THỊ XUÂN GIÀU,0905292264,2020-04-15,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Tạm nghỉ kinh doanh có thời hạn,2025-06-11 06:26:01,"Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh","0810, 2591, 3100, 4102, 4212, 4221, 4222, 4299, 4321, 4322, 4530, 4659, 4663, 4730, 4752, 4759, 4773, 4933, 5510, 5610","Khai thác đá, cát, sỏi, đất sét, Rèn, dập, ép và cán kim loại; luyện bột kim loại, Sản xuất giường, tủ, bàn, ghế, Xây dựng nhà không để ở, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình kỹ thuật dân dụng khác, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động",/3301673660-cong-ty-tnhh-mtv-thuong-mai-sang-tran
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN MÃO QUANG,,,3301714211,"Thôn Ka Đông, Xã Thượng Long, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",TÀ RƯƠNG MÃO,0355 407 120,2022-08-04,Huyện Nam Đông - Chi cục Thuế khu vực Phú Lộc - Nam Đông,Doanh nghiệp tư nhân,Ngừng hoạt động và đã hoàn thành thủ tục chấm dứt hiệu lực MST,2025-06-25 10:15:01,,,,/3301714211-doanh-nghiep-tu-nhan-mao-quang
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN XÂY DỰNG VÀ DỊCH VỤ NAM TRUNG,DNTN XD & DV NAM TRUNG,,3301591778,"Xóm 9, Xã Thượng Long, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN TRƯƠNG VỸ,,2016-07-05,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-29 23:18:01,Xây dựng nhà các loại,"4100, 4290, 4311, 4312, 4322, 4633, 4663, 5610, 6499","Xây dựng nhà các loại, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Bán buôn đồ uống, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Hoạt động dịch vụ tài chính khác chưa được phân vào đâu (trừ bảo hiểm và bảo hiểm xã hội)",/3301591778-doanh-nghiep-tu-nhan-xay-dung-va-dich-vu-nam-trung
Miền Trung,Miền Trung,Huế,UBND XÃ THƯỢNG LONG,,,3300322878,"Xã Thượng Long, Xã Thượng Long, Huyện Phú Lộc, Thành phố Huế",Võ HữU TUấN,,2000-11-15,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),,,,,/3300322878-ubnd-xa-thuong-long
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC THƯỢNG LONG,,,3300751605,"Thôn 7, Xã Thượng Long, Huyện Phú Lộc, Thành phố Huế",Trần Uyên Thông,,2009-02-06,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 10:42:01,,,,/3300751605-truong-tieu-hoc-thuong-long
Miền Trung,Miền Trung,Huế,TRƯỜNG TRUNG HỌC CƠ SỞ BÁN TRÚ LONG QUẢNG,,,3300751411,"Thôn 5, xã Thượng Long, Xã Thượng Long, Huyện Phú Lộc, Thành phố Huế",Phạm Thanh Lam,0543875749,2009-02-06,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 10:41:01,,,,/3300751411-truong-trung-hoc-co-so-ban-tru-long-quang
Miền Trung,Miền Trung,Huế,TRƯỜNG TRUNG HỌC CƠ SỞ THƯỢNG NHẬT,,,3301163250,"Thượng Nhật, Xã Thượng Nhật, Huyện Nam Đông (Hết h.lực), Thành phố Huế",Lê Tịnh,,2010-03-01,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 17:00:02,,,,/3301163250-truong-trung-hoc-co-so-thuong-nhat
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON THƯỢNG NHẬT,,,3300663388,"Thôn A Tin, Xã Thượng Nhật, Huyện Phú Lộc, Thành phố Huế",Trần Thị Thủy,3875862,2008-12-22,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 09:53:01,,,,/3300663388-truong-mam-non-thuong-nhat
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC THƯỢNG LỘ,,,3300663130,"thôn Dỗi, Xã Thượng Lộ, Huyện Phú Lộc, Thành phố Huế",Trần Bình,0543875144,2008-12-22,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 09:47:01,,,,/3300663130-truong-tieu-hoc-thuong-lo
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN HỢP HOÀ,,,3300530109,"Thôn Hợp Hoà,, Xã Thượng Nhật, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",BẠCH VĂN SOẠN,054875112,2008-01-25,Chi cục Thuế huyện Phú Lộc,,Tạm nghỉ kinh doanh có thời hạn,2025-03-04 06:39:01,,,,/3300530109-doanh-nghiep-tu-nhan-hop-hoa
Miền Trung,Miền Trung,Huế,UBND XÃ THƯỢNG QUẢNG,,,3300322927,"xã Thượng Quảng, Xã Thượng Quảng, Huyện Phú Lộc, Thành phố Huế",PHạM XUâN VINH,,2000-11-15,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-22 10:52:01,,,,/3300322927-ubnd-xa-thuong-quang
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN TRỌNG TUẤN,,,3300491019,"Thôn 1, Xã Thượng Quảng, Huyện Nam Đông, Tỉnh Thừa Thiên Huế, Việt Nam",ĐINH VĂN CÔNG,3875553,2009-12-28,Chi cục Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-02-28 17:00:01,,,,/3300491019-doanh-nghiep-tu-nhan-trong-tuan
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH DV CK BÁCH KHOA 2,,,3301736092,"Thôn Trạch Thượng I, Thị Trấn Phong Điền, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THÀNH TRUNG,0584047049,2024-11-25,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-26 00:53:50,"Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh","1811, 1812, 1820, 4651, 4741, 4742, 4753, 4759, 4781, 4782, 4783, 4785, 4789, 4791, 4799, 6190, 6201, 6202, 6209, 6312, 6399, 7310","In ấn, Dịch vụ liên quan đến in, Sao chép bản ghi các loại, Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm, Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh, Bán lẻ thiết bị nghe nhìn trong các cửa hàng chuyên doanh, Bán lẻ thảm, đệm, chăn, màn, rèm, vật liệu phủ tường và sàn trong các cửa hàng chuyên doanh, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào lưu động hoặc tại chợ, Bán lẻ hàng dệt, may sẵn, giày dép lưu động hoặc tại chợ, Bán lẻ thiết bị công nghệ thông tin liên lạc lưu động hoặc tại chợ, Bán lẻ hàng văn hóa, giải trí lưu động hoặc tại chợ, Bán lẻ hàng hóa khác lưu động hoặc tại chợ, Bán lẻ theo yêu cầu đặt hàng qua bưu điện hoặc internet, Bán lẻ hình thức khác chưa được phân vào đâu, Hoạt động viễn thông khác, Lập trình máy vi tính, Tư vấn máy vi tính và quản trị hệ thống máy vi tính, Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính, Cổng thông tin, Dịch vụ thông tin khác chưa được phân vào đâu, Quảng cáo",/3301736092-cong-ty-tnhh-dv-ck-bach-khoa-2
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH SÁNG TẠO THỜI TRANG FOOD YODY,,,3301735596,"Thôn Trạch Thượng I, Thị Trấn Phong Điền, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN TUẤN VŨ,0908395604,2024-11-07,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-26 08:28:45,"Bán buôn vải, hàng may sẵn, giày dép","1410, 4641, 4649, 4669, 4759, 4771","May trang phục (trừ trang phục từ da lông thú), Bán buôn vải, hàng may sẵn, giày dép, Bán buôn đồ dùng khác cho gia đình, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ hàng may mặc, giày dép, hàng da và giả da trong các cửa hàng chuyên doanh",/3301735596-cong-ty-tnhh-sang-tao-thoi-trang-food-yody
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH LYS YOGA & DANCE,,,3301735324,"177 Văn Lang, Thị Trấn Phong Điền, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ HỒNG PHÚC,,,,,,2024-10-26 08:40:01,Giáo dục thể thao và giải trí,"4649, 4763, 7721, 8551, 9000, 9311, 9312, 9319, 9329","Bán buôn đồ dùng khác cho gia đình, Bán lẻ thiết bị, dụng cụ thể dục, thể thao trong các cửa hàng chuyên doanh, Cho thuê thiết bị thể thao, vui chơi giải trí, Giáo dục thể thao và giải trí, Hoạt động sáng tác, nghệ thuật và giải trí, Hoạt động của các cơ sở thể thao, Hoạt động của các câu lạc bộ thể thao, Hoạt động thể thao khác, Hoạt động vui chơi giải trí khác chưa được phân vào đâu",/3301735324-cong-ty-tnhh-lys-yoga-dance
