mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC HỒNG BẮC,,,3301265196,"Thôn Lê Ninh, Xã Hồng Bắc, Huyện A Lưới, Thành phố Huế",Trương Đình Thọ,0543879797,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:53:01,,,,/3301265196-truong-tieu-hoc-hong-bac
Miền Trung,Miền Trung,Huế,ĐỘI KIỂM TRA,,,3301264386,"Cụm 4, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",,0543878021,2010-11-29,Đội Thuế huyện A Lưới,Các tổ chức kinh tế khác,Ngừng hoạt động và đã đóng MST,2025-05-21 17:52:01,,,,/3301264386-doi-kiem-tra
Miền Trung,Miền Trung,Huế,ĐỘI THUẾ LIÊN XÃ- THỊ TRẤN,,,3301264379,"Cụm 4, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",,0543878361,2010-11-29,Đội Thuế huyện A Lưới,Các tổ chức kinh tế khác,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 17:50:01,,,,/3301264379-doi-thue-lien-xa-thi-tran
Miền Trung,Miền Trung,Huế,CHI CỤC THUẾ A LƯỚI,,,3301264361,"Cụm 4, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",,0543878554,2010-11-29,Đội Thuế huyện A Lưới,Các tổ chức kinh tế khác,Ngừng hoạt động và đã đóng MST,2025-05-21 17:50:01,,,,/3301264361-chi-cuc-thue-a-luoi
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON HỒNG VÂN,,,3301264650,"Thôn A5, Xã Hồng Vân, Huyện A Lưới, Thành phố Huế",Hồ Thủy Và,0543870193,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:49:01,,,,/3301264650-truong-mam-non-hong-van
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON HỒNG THƯỢNG,,,3301265051,"Thôn Cân Tôm, Xã Hồng Thượng, Huyện A Lưới, Thành phố Huế",Nguyễn Thị Khương,0543970119,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:47:01,,,,/3301265051-truong-mam-non-hong-thuong
Miền Trung,Miền Trung,Huế,VĂN PHÒNG ĐĂNG KÝ QUYỀN SỬ DỤNG ĐẤT HUYỆN A LƯỚI,,,3301265044,", Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Trần Ngọc Chinh,0543878319,2008-01-19,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 17:47:01,,,,/3301265044-van-phong-dang-ky-quyen-su-dung-dat-huyen-a-luoi
Miền Trung,Miền Trung,Huế,TRƯỜNG THCS QUANG TRUNG,,,3301265037,"Thôn Pi ây 2, Xã Quảng Nhâm, Huyện A Lưới, Thành phố Huế",Nguyễn Thị Thu Hà,0543878876,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:46:01,,,,/3301265037-truong-thcs-quang-trung
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC HỒNG THÁI,,,3301264629,"Thôn Tu Vay, Xã Hồng Thái, Huyện A Lưới, Thành phố Huế",Nguyễn Thanh Phong,0543879267,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:46:01,,,,/3301264629-truong-tieu-hoc-hong-thai
Miền Trung,Miền Trung,Huế,TRƯỜNG TH & THCS HỒNG THỦY,,,3301265069,"Thôn Kêr 2, Xã Hồng Thủy, Huyện A Lưới, Thành phố Huế",Hồ Xuân Tài,0543500578,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:45:01,,,,/3301265069-truong-th-thcs-hong-thuy
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC A ĐỚT,,,3301265397,"Thôn Chi Lanh - A Roh, Xã Lâm Đớt, Huyện A Lưới, Thành phố Huế",Nguyễn ánh,0543878746,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:45:01,,,,/3301265397-truong-tieu-hoc-a-dot
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON NHÂM,,,3301265372,"Thôn Ka Leng A Bung, Xã Quảng Nhâm, Huyện A Lưới, Thành phố Huế",PHAN THị HOA,0543977722,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:45:01,,,,/3301265372-truong-mam-non-nham
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC HỒNG VÂN,,,3301265365,", Xã Hồng Vân, Huyện A Lưới, Thành phố Huế",Đinh Thị Hoa,0543878651,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 17:44:01,,,,/3301265365-truong-tieu-hoc-hong-van
Miền Trung,Miền Trung,Huế,PHÒNG LAO ĐỘNG - TBXH HUYỆN A LƯỚI,,,3301265012,"Tổ 1, TDP 3, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Hoàng Công Thành,02343878451,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:43:01,,,,/3301265012-phong-lao-dong-tbxh-huyen-a-luoi
Miền Trung,Miền Trung,Huế,PHÒNG GIÁO DỤC & ĐÀO TẠO HUYỆN A LƯỚI,,,3301265125,"175 Hồ Chí Minh, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Hồ Văn Khởi,0543500578,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:43:01,,,,/3301265125-phong-giao-duc-dao-tao-huyen-a-luoi
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON HƯƠNG LÂM,,,3301264971,"Thôn Cưr Xo, Xã Lâm Đớt, Huyện A Lưới, Thành phố Huế",Lê Thị Dịu,0543870980,2010-11-30,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:42:02,,,,/3301264971-truong-mam-non-huong-lam
Miền Trung,Miền Trung,Huế,TRƯỜNG TRUNG HỌC PHỔ THÔNG A LƯỚI,,,3301256709,"Đường Nguyễn Thức Tự, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Nguyễn Thị Thu Hằng,,2010-11-01,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:33:01,,,,/3301256709-truong-trung-hoc-pho-thong-a-luoi
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN ĐỨC DŨNG,CÔNG TY TNHH MTV ĐỨC DŨNG,,3301234536,"84 Hồ Chí Minh, Thị Trấn A Lưới, Huyện A Lưới, Tỉnh Thừa Thiên Huế, Việt Nam",LƯU TIẾN DŨNG,0914478237,2010-08-26,Đội Thuế huyện A Lưới,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 17:15:01,Xây dựng công trình đường bộ,"0210, 0810, 1610, 1622, 2392, 2592, 3100, 4212, 4221, 4222, 4291, 4299, 4312, 4321, 4329, 4330, 4390, 4620, 4752, 4931, 4932, 4933, 5210, 5229, 7710, 7730","Trồng rừng và chăm sóc rừng, Khai thác đá, cát, sỏi, đất sét, Cưa, xẻ, bào gỗ và bảo quản gỗ, Sản xuất đồ gỗ xây dựng, Sản xuất vật liệu xây dựng từ đất sét, Gia công cơ khí; xử lý và tráng phủ kim loại, Sản xuất giường, tủ, bàn, ghế, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình thủy, Xây dựng công trình kỹ thuật dân dụng khác, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ, Kho bãi và lưu giữ hàng hóa, Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải, Cho thuê xe có động cơ, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác",/3301234536-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-duc-dung
Miền Trung,Miền Trung,Huế,HỢP TÁC XÃ NIỀM TINTRƯỜNG SƠN,,,3301151544,"Tổ 4, Cụm 7, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Trịnh Huy Sơn,3500534-0946925883,2010-01-18,Đội Thuế huyện A Lưới,Hợp tác xã,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 16:58:01,,,,/3301151544-hop-tac-xa-niem-tintruong-son
Miền Trung,Miền Trung,Huế,TRUNG TÂM Y TẾ HUYỆN A LƯỚI,,,3300929694,"Cụm 6, thị trấn A Lưới, , Huyện A Lưới, Thành phố Huế",Lê Quang Phú,054.3878221,2009-04-21,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 15:42:01,,,,/3300929694-trung-tam-y-te-huyen-a-luoi
Miền Trung,Miền Trung,Huế,TRUNG TÂM DS KHH GIA ĐÌNH HUYỆN A LƯỚI,,,3300929630,"Cụm 4 thị trấn A Lưới, , Huyện A Lưới, Thành phố Huế",Phạm Thị Thanh Tâm,,2009-04-21,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 15:42:01,,,,/3300929630-trung-tam-ds-khh-gia-dinh-huyen-a-luoi
Miền Trung,Miền Trung,Huế,TRẠM KHUYẾN NÔNG - LÂM NGƯ HUYỆN A LƯỚI,,,3301051010,"Thị trấn A Lưới, , Huyện A Lưới, Thành phố Huế",Nguyễn Đức Phú,0543879564,2009-08-17,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 15:09:02,,,,/3301051010-tram-khuyen-nong-lam-ngu-huyen-a-luoi
Miền Trung,Miền Trung,Huế,LIÊN ĐOÀN LAO ĐỘNG HUYỆN A LƯỚI,,,3301047335,"01 Quỳnh Trên, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",TRầN DUY NGUYêN,3878249 3977601,2009-08-05,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (được cấp thông báo MST),2025-05-21 15:04:01,,,,/3301047335-lien-doan-lao-dong-huyen-a-luoi
Miền Trung,Miền Trung,Huế,VIỆN KIỂM SÁT NHÂN DÂN HUYỆN A LƯỚI,,,3301047374,"TDP 4, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Nguyễn Văn Luận,02343878227,2009-08-05,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 15:01:01,,,,/3301047374-vien-kiem-sat-nhan-dan-huyen-a-luoi
Miền Trung,Miền Trung,Huế,PHÒNG Y TẾ HUYỆN A LƯỚI,,,3301047367,"Thị Trấn A Lưới, , Huyện A Lưới, Thành phố Huế",Hồ Đàm Giang,054.3977448,2009-08-05,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 15:01:01,,,,/3301047367-phong-y-te-huyen-a-luoi
Miền Trung,Miền Trung,Huế,HỘI NGƯỜI MÙ HUYỆN A LƯỚI,,,3301047342,"214 đường Hồ Chí Minh, , Huyện A Lưới, Thành phố Huế",Nguyễn Văn Duy,02343878042,2009-08-05,Đội Thuế huyện A Lưới,Các tổ chức kinh tế khác,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 15:00:01,,,,/3301047342-hoi-nguoi-mu-huyen-a-luoi
Miền Trung,Miền Trung,Huế,"PHÒNG KINH TẾ, HẠ TẦNG VÀ ĐÔ THỊ HUYỆN A LƯỚI",,,3301047328,"195 đường Hồ Chí Minh, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Hồ Văn Lịch,0543879516,2009-08-05,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 15:00:01,,,,/3301047328-phong-kinh-te-ha-tang-va-do-thi-huyen-a-luoi
Miền Trung,Miền Trung,Huế,TRƯỜNG THCS & THPT HỒNG VÂN,,,3301066144,"Thôn A Năm, Xã Hồng Vân, Huyện A Lưới, Thành phố Huế",ĐàM THị HOA,0543878924,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 14:42:01,,,,/3301066144-truong-thcs-thpt-hong-van
Miền Trung,Miền Trung,Huế,HẠT KIỂM LÂM HUYỆN A LƯỚI,,,3301066056,"Số 31 đường A Sáp, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Hồ Văn Sao,,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 14:42:01,,,,/3301066056-hat-kiem-lam-huyen-a-luoi
Miền Trung,Miền Trung,Huế,PHÒNG NÔNG NGHIỆP & PHÁT TRIỂN NÔNG THÔN HUYỆN A LƯỚI,,,3301065648,"Số 206 đường Hồ Chí Minh, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Văn Lập,0543878259,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (được cấp thông báo MST),2025-05-21 14:41:01,,,,/3301065648-phong-nong-nghiep-phat-trien-nong-thon-huyen-a-luoi
Miền Trung,Miền Trung,Huế,TRUNG TÂM GIÁO DỤC THƯỜNG XUYÊN HUYỆN A LƯỚI,,,3301065729,"Thị trấn A Lưới, , Huyện A Lưới, Thành phố Huế",Hồ Măng,0543878524,1999-01-12,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 14:40:01,,,,/3301065729-trung-tam-giao-duc-thuong-xuyen-huyen-a-luoi
Miền Trung,Miền Trung,Huế,ỦY BAN MẶT TRẬN TỔ QUỐC VIỆT NAM HUYỆN A LƯỚI,,,3301065599,"08 A Vầu, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Pi Loong Mái,0543878245,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 14:40:01,,,,/3301065599-uy-ban-mat-tran-to-quoc-viet-nam-huyen-a-luoi
Miền Trung,Miền Trung,Huế,HỘI CHỮ THẬP ĐỎ HUYỆN A LƯỚI,,,3301066105,"08 A Vầu, Thị trấn A Lưới, Huyện A Lưới, Thành phố Huế",Pơ LOONG PHươNG,0543878423,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (được cấp thông báo MST),2025-05-21 14:39:01,,,,/3301066105-hoi-chu-thap-do-huyen-a-luoi
Miền Trung,Miền Trung,Huế,PHÒNG NỘI VỤ HUYỆN A LƯỚI,,,3301066070,"Thị trấn A Lưới, , Huyện A Lưới, Thành phố Huế",Lê Trung Hiếu,0543878242,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 14:38:01,,,,/3301066070-phong-noi-vu-huyen-a-luoi
Miền Trung,Miền Trung,Huế,PHÒNG THI HÀNH ÁN DÂN SỰ HUYỆN A LƯỚI,,,3301065895,"Cụm 7 thị trấn A Lưới, , Huyện A Lưới, Thành phố Huế",Trần Ngọc Điểm,054.3878276,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 14:38:01,,,,/3301065895-phong-thi-hanh-an-dan-su-huyen-a-luoi
Miền Trung,Miền Trung,Huế,PHÒNG TƯ PHÁP HUYỆN A LƯỚI,,,3301065983,"Cụm 4 Thị trấn A Lưới, , Huyện A Lưới, Thành phố Huế",,054.3878424,2009-09-10,Đội Thuế huyện A Lưới,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 14:38:01,,,,/3301065983-phong-tu-phap-huyen-a-luoi
