mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN CHĂN NUÔI C.P. VIỆT NAM - CHI NHÁNH HUẾ 2 TẠI HUẾ (NỘP HỘ NHÀ THẦU),,,3301523390,"Thôn Trung Đồng Tây, Xã Điền Hương, Thị xã Phong Điền, Thành phố Huế",Chamlong Kolatut,0533875235-093809600,2013-10-10,Thành phố Huế - VP Chi cục Thuế khu vực XII,Các tổ chức cá nhân nước ngoài khác hoạt động SXKD không theo Luật ĐTNN,Tạm nghỉ kinh doanh có thời hạn,2025-05-29 23:48:01,,,,/3301523390-cong-ty-co-phan-chan-nuoi-c-p-viet-nam-chi-nhanh-hue-2-tai-hue-nop-ho-nha-thau
Miền Trung,Miền Trung,Huế,HỢP TÁC XÃ NÔNG NGHIỆP THANH HƯƠNG,,,3301579971,"Thôn Thanh Hương Tây, Xã Phong Thạnh, Thị xã Phong Điền, Thành phố Huế",Nguyễn Ngọc Hùng,0979549632,2015-12-22,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Hợp tác xã,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:26:01,,,,/3301579971-hop-tac-xa-nong-nghiep-thanh-huong
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN NUÔI TRỒNG THỦY SẢN THUẬN TIẾN PHÁT,,,3301567373,"Thôn Trung Đồng, Xã Điền Hương, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN TĂNG,0982422228,2015-07-07,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Đang hoạt động (đã được cấp GCN ĐKT),2025-03-24 04:55:01,Nuôi trồng thuỷ sản biển,"0141, 0145, 0146, 0321, 0322","Chăn nuôi trâu, bò, Chăn nuôi lợn, Chăn nuôi gia cầm, Nuôi trồng thuỷ sản biển, Nuôi trồng thuỷ sản nội địa",/3301567373-doanh-nghiep-tu-nhan-nuoi-trong-thuy-san-thuan-tien-phat
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN HỒNG LAN ANH,,,3301242907,"Thôn Trung Đông Tây, Xã Điền Hương, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN HỒNG HƯƠNG,2244415,2010-09-17,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 17:22:01,,,,/3301242907-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-hong-lan-anh
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN CHÁNH ĐỨC,,,3301231327,"Thôn Bồ Điền, Xã Điền Hương, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN CHÁNH ĐỨC,3551003,2010-08-04,Chi cục Thuế khu vực Hương Điền,,Ngừng hoạt động và đã đóng MST,2025-03-08 04:09:01,,,,/3301231327-doanh-nghiep-tu-nhan-chanh-duc
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN THIÊN AN PHÚ,,,3300357408,"Trung Đồng, Xã Điền Hương, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN TRỌNG CHÍNH,0903503360,2003-07-08,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-03-02 09:40:01,Sản xuất giống thuỷ sản,"0146, 0322, 0323, 1010, 4100, 4290, 4620, 4632, 4669, 4773, 4933","Chăn nuôi gia cầm, Nuôi trồng thuỷ sản nội địa, Sản xuất giống thuỷ sản, Chế biến, bảo quản thịt và các sản phẩm từ thịt, Xây dựng nhà các loại, Xây dựng công trình kỹ thuật dân dụng khác, Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống, Bán buôn thực phẩm, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ",/3300357408-cong-ty-trach-nhiem-huu-han-thien-an-phu
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH TỔ CHỨC SỰ KIỆN TRAI THUỶ,,,3301735250,"Thôn Mỹ Hòa, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",VÕ THỊ THU THỦY,0987827064,2024-10-24,Chi cục Thuế khu vực Hương Điền,,Đang hoạt động (đã được cấp GCN ĐKT),2025-02-23 07:06:02,Tổ chức giới thiệu và xúc tiến thương mại,"7410, 8230, 8299","Hoạt động thiết kế chuyên dụng, Tổ chức giới thiệu và xúc tiến thương mại, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu",/3301735250-cong-ty-tnhh-to-chuc-su-kien-trai-thuy
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN VÀNG BẠC NGỌC TRUNG THU,,,3301718671,"Chợ Điền Lộc, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",HỒ NGỌC TRUNG,0949594574,2023-01-17,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,,Đang hoạt động (đã được cấp GCN ĐKT),2025-04-14 07:16:01,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,4773,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,/3301718671-doanh-nghiep-tu-nhan-vang-bac-ngoc-trung-thu
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH GIÁO DỤC ĐẶC BIỆT ÁNH DƯƠNG NTL,,,3301717759,"Thôn Nhất Tây, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ LAN,036 224 1407,2022-12-15,Quận Thuận Hóa - Đội Thuế liên huyện Thuận Hóa - Phú Xuân,Công ty trách nhiệm hữu hạn ngoài NN,Tạm nghỉ kinh doanh có thời hạn,2025-04-13 12:50:01,Giáo dục khác chưa được phân vào đâu,"8230, 8559, 8560, 8790, 8890","Tổ chức giới thiệu và xúc tiến thương mại, Giáo dục khác chưa được phân vào đâu, Dịch vụ hỗ trợ giáo dục, Hoạt động chăm sóc tập trung khác, Hoạt động trợ giúp xã hội không tập trung khác",/3301717759-cong-ty-tnhh-giao-duc-dac-biet-anh-duong-ntl
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN ÁI DŨNG,,,3301651579,"Giáp Nam, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN DŨNG,0932592832,2019-06-17,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-07 20:05:01,Bán lẻ hàng hóa khác lưu động hoặc tại chợ,"3211, 4789","Sản xuất đồ kim hoàn và chi tiết liên quan, Bán lẻ hàng hóa khác lưu động hoặc tại chợ",/3301651579-doanh-nghiep-tu-nhan-ai-dung
Miền Trung,Miền Trung,Huế,CHI NHÁNH CÔNG TY TNHH GIỐNG THỦY SẢN HISENOR VIỆT NAM TẠI TỈNH THỪA THIÊN HUẾ,,,4500272182-001,"Thôn Mỹ Hòa, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",CHUANG JIE CHENG,0543711068,2014-02-27,Thành phố Huế - VP Chi cục Thuế khu vực XII,Doanh nghiệp 100% vốn đầu tư nước ngoài,Ngừng hoạt động và đã đóng MST,2025-05-29 23:43:02,,0323,Sản xuất giống thuỷ sản,/4500272182-001-chi-nhanh-cong-ty-tnhh-giong-thuy-san-hisenor-viet-nam-tai-tinh-thua-thien-hue
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN HÀNG VÀNG KIM THÀNH ĐIỀN LỘC,,,3301596141,"Ki ốt số 2 chợ Đại Lộc, Thôn Giáp Nam, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN ĐÌNH THÀNH,,2016-10-14,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:14:01,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,4773,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,/3301596141-doanh-nghiep-tu-nhan-hang-vang-kim-thanh-dien-loc
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN HÀNG VÀNG KHÁNH NGỌC,,,3301595363,"Chợ Điền Lộc, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",HOÀNG TRỌNG HIỀN,0977927502,2016-10-03,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Đang hoạt động (đã được cấp GCN ĐKT),2025-03-24 05:35:01,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,"4719, 4773","Bán lẻ khác trong các cửa hàng kinh doanh tổng hợp, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh",/3301595363-doanh-nghiep-tu-nhan-hang-vang-khanh-ngoc
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN TAP - TRƯỜNG SƠN,,,3300464706,"Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THẾ HÙNG,552864,2006-12-08,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-21 17:19:01,,,,/3300464706-cong-ty-trach-nhiem-huu-han-tap-truong-son
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON ĐIỀN LỘC,,,3300882284,"Thôn Nhĩ Tây, xã Điền Lộc, , Thị xã Phong Điền, Thành phố Huế",Nguyễn Thị Thúy Hằng,0543763972,2009-03-28,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 16:21:01,,,,/3300882284-truong-mam-non-dien-loc
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN SƠN THUỶ,,,3300381672,"Tỉnh lộ 8C, thôn Giáp Nam, Xã Điền Lộc, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ NHƯ Ý,0915750405,2004-11-12,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 13:54:02,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan","4661, 4663","Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng",/3300381672-cong-ty-tnhh-mot-thanh-vien-son-thuy
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH NGÔ TRINH,,,3301675756,"Thôn 1, Làng Vĩnh Xương, Xã Điền Môn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGÔ THỊ THANH TRINH,,2020-05-21,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-06-11 17:31:02,Xây dựng nhà để ở,"4101, 4102, 4212, 4221, 4222, 4223, 4229, 4291, 4292, 4293, 4299, 4311, 4312, 4321, 4322, 4329, 4330, 4390, 4659, 4662, 4663, 4669, 4690, 4752, 4759","Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình viễn thông, thông tin liên lạc, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Xây dựng công trình khai khoáng, Xây dựng công trình chế biến, chế tạo, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán buôn kim loại và quặng kim loại, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán buôn tổng hợp, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh",/3301675756-cong-ty-tnhh-ngo-trinh
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN CÔNG NGHỆ XANH PT,"PTGT., JSC",PT GREEN TECHNOLOGY JOINT STOCK COMPANY,3301660407,"Thôn Vĩnh Xương, Xã Điền Môn, Thị xã Phong Điền, Thành phố Huế",Phạm Hồng Phú,0908 058 888,2019-10-10,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty cổ phần ngoài NN,Ngừng hoạt động và đã đóng MST,2025-06-09 01:06:01,Nuôi trồng thuỷ sản nội địa,"0112, 0114, 0118, 0119, 0121, 0128, 0129, 0322, 2710, 2750, 2790, 3312, 3314, 3320, 3511, 4221, 4321, 4329, 4330, 4390, 4649, 4659, 4933, 7020, 7110, 7120, 8299","Trồng ngô và cây lương thực có hạt khác, Trồng cây mía, Trồng rau, đậu các loại và trồng hoa, cây cảnh, Trồng cây hàng năm khác, Trồng cây ăn quả, Trồng cây gia vị, cây dược liệu, Trồng cây lâu năm khác, Nuôi trồng thuỷ sản nội địa, Sản xuất mô tơ, máy phát, biến thế điện, thiết bị phân phối và điều khiển điện, Sản xuất đồ điện dân dụng, Sản xuất thiết bị điện khác, Sửa chữa máy móc, thiết bị, Sửa chữa thiết bị điện, Lắp đặt máy móc và thiết bị công nghiệp, Sản xuất điện, Xây dựng công trình điện, Lắp đặt hệ thống điện, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn đồ dùng khác cho gia đình, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Vận tải hàng hóa bằng đường bộ, Hoạt động tư vấn quản lý, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan, Kiểm tra và phân tích kỹ thuật, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu",/3301660407-cong-ty-co-phan-cong-nghe-xanh-pt
Miền Trung,Miền Trung,Huế,HỢP TÁC XÃ NÔNG NGHIỆP KẾ MÔN,,,3301583872,"Thôn 2 Kế Môn, Xã Phong Thạnh, Thị xã Phong Điền, Thành phố Huế",Hoàng Vĩnh,0982458494,2016-01-13,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Hợp tác xã,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-29 23:25:01,,,,/3301583872-hop-tac-xa-nong-nghiep-ke-mon
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON ĐIỀN MÔN,,,3301411295,"Thôn Kế Môn, Xã Phong Thạnh, Thị xã Phong Điền, Thành phố Huế",Hồ Thị Hà Trung,,2012-03-16,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 19:26:02,,,,/3301411295-truong-mam-non-dien-mon
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC ĐIỀN MÔN,,,3301186265,"Điền Môn, Xã Điền Môn, Thị xã Phong Điền, Thành phố Huế",Nguyễn Công Thân,,2010-05-14,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 16:51:01,,,,/3301186265-truong-tieu-hoc-dien-mon
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC ĐIỀN MÔN,,,3300887885,"Xã Điền Môn, , Thị xã Phong Điền, Thành phố Huế",Nguyễn Công Thân,054.3553727,2009-03-30,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 16:32:02,,,,/3300887885-truong-tieu-hoc-dien-mon
Miền Trung,Miền Trung,Huế,TRƯỜNG THCS PHÚ THẠNH,,,3300879027,"Thôn Kế Môn, xã Điền Môn, , Thị xã Phong Điền, Thành phố Huế",Nguyễn Khanh,054.3553716-563863,2009-03-28,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 10:34:02,,,,/3300879027-truong-thcs-phu-thanh
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN TRƯỜNG LỢI,"Truong Loi Co.,Ltd",,3301048515,"Thôn 2 Vĩnh Xương, Xã Điền Môn, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",MAI XUÂN LỌNG,054/3673773,2009-08-12,Chi cục Thuế khu vực Hương Điền,,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-03 11:51:02,,,,/3301048515-cong-ty-trach-nhiem-huu-han-truong-loi
